x_ppm,x_Hz,spectrum,normalized_spectrum
14.459064832458369,4339.888309462379,7.101620689333697e-05,0.0002840648275733479
14.458453789632907,4339.704904958317,7.095842613045496e-05,0.00028383370452181983
14.457842746807442,4339.521500454253,7.088787277788324e-05,0.00028355149111153295
14.45723170398198,4339.338095950191,7.079724821294197e-05,0.0002831889928517679
14.456620661156519,4339.154691446129,7.068655243563116e-05,0.0002827462097425246
14.456009618331057,4338.971286942066,7.055396079028084e-05,0.0002822158431611234
14.455398575505596,4338.787882438004,7.040494724390091e-05,0.00028161978897560364
14.45478753268013,4338.604477933941,7.024681041917119e-05,0.00028098724167668475
14.45417648985467,4338.421073429879,7.009110646866807e-05,0.0002803644258746723
14.453565447029208,4338.237668925816,6.994756688929801e-05,0.00027979026755719204
14.452954404203746,4338.054264421754,6.982288208518419e-05,0.00027929152834073675
14.452343361378285,4337.870859917692,6.971766027488325e-05,0.000278870641099533
14.451732318552823,4337.687455413629,6.963007680272525e-05,0.000278520307210901
14.451121275727358,4337.504050909566,6.955526592025696e-05,0.00027822106368102784
14.450510232901896,4337.320646405504,6.948410434912858e-05,0.00027793641739651433
14.449899190076435,4337.1372419014415,6.940746881099033e-05,0.00027762987524396134
14.449288147250973,4336.953837397379,6.931623602749242e-05,0.00027726494410996967
14.448677104425512,4336.770432893317,6.920736490585156e-05,0.00027682945962340626
14.448066061600047,4336.587028389254,6.907963900895448e-05,0.0002763185560358179
14.447455018774585,4336.403623885191,6.893792408525437e-05,0.0002757516963410175
14.446843975949124,4336.220219381129,6.879012697598775e-05,0.000275160507903951
14.446232933123662,4336.036814877067,6.864415452239107e-05,0.0002745766180895643
14.4456218902982,4335.853410373004,6.850608891003089e-05,0.00027402435564012357
14.445010847472735,4335.670005868941,6.83795794502471e-05,0.0002735183178009884
14.444399804647274,4335.486601364879,6.826705901726634e-05,0.00027306823606906535
14.443788761821812,4335.303196860817,6.817156870387186e-05,0.00027268627481548744
14.44317771899635,4335.119792356754,6.809554138429025e-05,0.000272382165537161
14.44256667617089,4334.936387852692,6.803836883996489e-05,0.00027215347535985957
14.441955633345424,4334.752983348629,6.799579354099919e-05,0.00027198317416399676
14.441344590519963,4334.569578844566,6.796173330182665e-05,0.0002718469332073066
14.440733547694501,4334.386174340504,6.792949771832404e-05,0.00027171799087329616
14.44012250486904,4334.202769836442,6.788935529358496e-05,0.00027155742117433983
14.439511462043578,4334.0193653323795,6.783826493482612e-05,0.0002713530597393045
14.438900419218117,4333.835960828317,6.776831980081106e-05,0.0002710732792032442
14.438289376392651,4333.652556324254,6.767587058019983e-05,0.0002707034823207993
14.43767833356719,4333.469151820192,6.755726796165253e-05,0.0002702290718466101
14.437067290741728,4333.285747316129,6.741129550805586e-05,0.00026964518203222344
14.436456247916267,4333.102342812067,6.724038609363642e-05,0.0002689615443745457
14.435845205090805,4332.918938308005,6.704940546684745e-05,0.0002681976218673898
14.43523416226534,4332.7355338039415,6.68450440318121e-05,0.0002673801761272484
14.434623119439879,4332.552129299879,6.663520862976689e-05,0.00026654083451906757
14.434012076614417,4332.368724795817,6.642294035349507e-05,0.0002656917614139803
14.433401033788956,4332.185320291755,6.620884742155329e-05,0.00026483538968621314
14.432789990963494,4332.001915787692,6.599110517827158e-05,0.0002639644207130863
14.432178948138029,4331.818511283629,6.576849718653666e-05,0.00026307398874614665
14.431567905312567,4331.635106779567,6.553798235356525e-05,0.000262151929414261
14.430956862487106,4331.451702275504,6.530199355358397e-05,0.0002612079742143359
14.430345819661644,4331.268297771442,6.506357187937607e-05,0.0002602542875175043
14.429734776836183,4331.08489326738,6.482758307939479e-05,0.00025931033231757917
14.429123734010718,4330.901488763317,6.460132577631994e-05,0.00025840530310527977
14.428512691185256,4330.718084259254,6.439149037427473e-05,0.0002575659614970989
14.427901648359795,4330.534679755192,6.420537549593897e-05,0.0002568215019837559
14.427290605534333,4330.35127525113,6.40490633268792e-05,0.0002561962533075168
14.426679562708872,4330.167870747067,6.392741961554865e-05,0.0002557096784621946
14.426068519883406,4329.984466243004,6.384348545473056e-05,0.00025537394181892226
14.425457477057945,4329.801061738942,6.379543618875499e-05,0.00025518174475501997
14.424846434232483,4329.6176572348795,6.377536497638545e-05,0.0002551014599055418
14.424235391407022,4329.434252730817,6.377049922793224e-05,0.00025508199691172894
14.42362434858156,4329.250848226755,6.37644170423657e-05,0.0002550576681694628
14.423013305756099,4329.067443722693,6.374617048566612e-05,0.0002549846819426645
14.422402262930634,4328.884039218629,6.37090691537103e-05,0.0002548362766148412
14.421791220105172,4328.700634714567,6.365007195371497e-05,0.0002546002878148599
14.42118017727971,4328.517230210505,6.356674601145355e-05,0.0002542669840458142
14.420569134454249,4328.333825706442,6.345969954548265e-05,0.0002538387981819306
14.419958091628787,4328.15042120238,6.333440652281217e-05,0.0002533376260912487
14.419347048803322,4327.967016698317,6.319147516199878e-05,0.0002527659006479951
14.41873600597786,4327.783612194255,6.303577121149565e-05,0.0002521430848459826
14.4181249631524,4327.600207690192,6.286668645274617e-05,0.0002514667458109847
14.417513920326938,4327.41680318613,6.268543732286365e-05,0.0002507417492914546
14.416902877501476,4327.233398682068,6.249567313318797e-05,0.0002499826925327519
14.416291834676011,4327.049994178004,6.230408428784234e-05,0.00024921633715136934
14.41568079185055,4326.866589673942,6.212283515795981e-05,0.00024849134063183924
14.415069749025088,4326.68318516988,6.196104902189017e-05,0.0002478441960875607
14.414458706199627,4326.4997806658175,6.182906559509651e-05,0.00024731626238038606
14.413847663374165,4326.316376161755,6.172627665902219e-05,0.00024690510663608875
14.4132366205487,4326.132971657692,6.164842468377063e-05,0.0002465936987350825
14.412625577723238,4325.94956715363,6.1588211046662e-05,0.000246352844186648
14.412014534897777,4325.766162649567,6.153407959511991e-05,0.00024613631838047963
14.411403492072315,4325.582758145505,6.14787317064645e-05,0.000245914926825858
14.410792449246854,4325.399353641443,6.141486875801596e-05,0.00024565947503206383
14.410181406421392,4325.21594913738,6.134188253121761e-05,0.00024536753012487046
14.409570363595927,4325.032544633317,6.125916480751284e-05,0.00024503665923005137
14.408959320770466,4324.849140129255,6.116732380545827e-05,0.0002446692952218331
14.408348277945004,4324.665735625193,6.106879239928052e-05,0.00024427516959712206
14.407737235119543,4324.48233112113,6.09672199003195e-05,0.000243868879601278
14.407126192294081,4324.298926617068,6.086382274568852e-05,0.0002434552909827541
14.406515149468616,4324.115522113005,6.075981737250089e-05,0.00024303926949000357
14.405904106643154,4323.9321176089425,6.065033803230339e-05,0.00024260135212921357
14.405293063817693,4323.74871310488,6.053660116220932e-05,0.00024214640464883727
14.404682020992231,4323.565308600818,6.04131327952088e-05,0.0002416525311808352
14.40407097816677,4323.3819040967555,6.0281149368415146e-05,0.00024112459747366058
14.403459935341305,4323.198499592692,6.013760978904509e-05,0.00024055043915618035
14.402848892515843,4323.01509508863,5.9984946931325236e-05,0.00023993978772530094
14.402237849690382,4322.831690584568,5.982681010659551e-05,0.00023930724042638203
14.40162680686492,4322.648286080505,5.966988971897909e-05,0.00023867955887591635
14.401015764039458,4322.464881576443,5.9519051516929195e-05,0.00023807620606771678
14.400404721213993,4322.28147707238,5.938098590456901e-05,0.00023752394361827603
14.399793678388532,4322.098072568318,5.925751753756849e-05,0.00023703007015027396
14.39918263556307,4321.914668064255,5.9149254634484294e-05,0.00023659701853793717
14.398571592737609,4321.731263560193,5.905498075820311e-05,0.00023621992303281245
14.397960549912147,4321.547859056131,5.897165481594168e-05,0.00023588661926376671
14.397349507086686,4321.364454552068,5.889258640357682e-05,0.00023557034561430727
14.39673846426122,4321.181050048005,5.88129097726553e-05,0.0002352516390906212
14.396127421435759,4320.997645543943,5.872715095616725e-05,0.000234908603824669
14.395516378610298,4320.8142410398805,5.863287707988607e-05,0.0002345315083195443
14.394905335784836,4320.630836535818,5.85306963623684e-05,0.0002341227854494736
14.394294292959374,4320.447432031756,5.8423649896397514e-05,0.00023369459958559006
14.39368325013391,4320.264027527693,5.831356233764336e-05,0.00023325424935057343
14.393072207308448,4320.08062302363,5.820225834177589e-05,0.00023280903336710357
14.392461164482986,4319.897218519568,5.809095434590843e-05,0.00023236381738363373
14.391850121657525,4319.713814015506,5.797843391292766e-05,0.00023191373565171065
14.391239078832063,4319.530409511443,5.786408882427694e-05,0.00023145635529710776
14.390628036006598,4319.34700500738,5.774426976861634e-05,0.00023097707907446537
14.390016993181137,4319.163600503318,5.76159356531626e-05,0.0002304637426126504
14.389405950355675,4318.980195999256,5.747726182224576e-05,0.00022990904728898304
14.388794907530214,4318.796791495193,5.732946471297913e-05,0.00022931785885191652
14.388183864704752,4318.613386991131,5.7174977199589325e-05,0.0002286999087983573
14.387572821879287,4318.429982487068,5.701623215630294e-05,0.00022806492862521176
14.386961779053825,4318.246577983005,5.6857487113016564e-05,0.00022742994845206625
14.386350736228364,4318.063173478943,5.6701174943956794e-05,0.00022680469977582717
14.385739693402902,4317.879768974881,5.654972852335025e-05,0.000226198914093401
14.38512865057744,4317.6963644708185,5.640375606975358e-05,0.00022561502427901432
14.38451760775198,4317.512959966756,5.626933976873331e-05,0.00022507735907493324
14.383906564926514,4317.329555462693,5.6152561805855974e-05,0.0002246102472234239
14.383295522101053,4317.146150958631,5.605707149246149e-05,0.00022422828596984596
14.382684479275591,4316.962746454568,5.598530170277646e-05,0.00022394120681110583
14.38207343645013,4316.779341950506,5.5936644218244235e-05,0.00022374657687297694
14.381462393624668,4316.595937446444,5.591109903886482e-05,0.00022364439615545927
14.380851350799203,4316.4125329423805,5.5905016853298285e-05,0.00022362006741319314
14.380240307973741,4316.229128438318,5.5919614098657957e-05,0.00022367845639463183
14.37962926514828,4316.045723934256,5.5953674337830514e-05,0.00022381469735132206
14.379018222322818,4315.862319430194,5.600598113370265e-05,0.0002240239245348106
14.378407179497357,4315.678914926131,5.607045230070785e-05,0.0002242818092028314
14.377796136671892,4315.495510422068,5.613613990482635e-05,0.0002245445596193054
14.37718509384643,4315.312105918006,5.619148779348175e-05,0.000224765951173927
14.376574051020969,4315.128701413943,5.622372337698435e-05,0.0002248948935079374
14.375963008195507,4314.945296909881,5.6224331595541006e-05,0.00022489732638216402
14.375351965370045,4314.761892405819,5.618662204502853e-05,0.00022474648818011412
14.37474092254458,4314.578487901756,5.6106945414107015e-05,0.00022442778165642806
14.374129879719119,4314.395083397693,5.598530170277646e-05,0.00022394120681110583
14.373518836893657,4314.211678893631,5.582351556670681e-05,0.00022329406226682724
14.372907794068196,4314.028274389569,5.5623411661568046e-05,0.00022249364664627219
14.372296751242734,4313.844869885506,5.539289682859664e-05,0.00022157158731438655
14.371685708417273,4313.661465381444,5.514170256469903e-05,0.00022056681025879612
14.371074665591808,4313.478060877381,5.488077680389498e-05,0.00021952310721557993
14.370463622766346,4313.2946563733185,5.4622283917317546e-05,0.00021848913566927019
14.369852579940884,4313.111251869256,5.437595540187316e-05,0.00021750382160749265
14.369241537115423,4312.927847365194,5.4148481661685014e-05,0.00021659392664674006
14.368630494289961,4312.744442861132,5.394047091530976e-05,0.00021576188366123904
14.368019451464496,4312.561038357068,5.375253138130405e-05,0.0002150101255252162
14.367408408639035,4312.377633853006,5.358162196688461e-05,0.00021432648786753845
14.366797365813573,4312.194229348944,5.34271344534948e-05,0.0002137085378139792
14.366186322988112,4312.010824844881,5.3286635966908006e-05,0.00021314654386763202
14.36557528016265,4311.827420340819,5.316438403702079e-05,0.00021265753614808317
14.364964237337185,4311.644015836756,5.305916222671986e-05,0.00021223664890687943
14.364353194511724,4311.460611332694,5.29709705360052e-05,0.0002118838821440208
14.363742151686262,4311.277206828631,5.2896767872093563e-05,0.00021158707148837425
14.3631311088608,4311.093802324569,5.283290492364502e-05,0.0002113316196945801
14.362520066035339,4310.910397820507,5.2776948816432965e-05,0.00021110779526573186
14.361909023209874,4310.726993316443,5.272585845767413e-05,0.00021090343383069652
14.361297980384412,4310.543588812381,5.2677809191698556e-05,0.00021071123676679422
14.36068693755895,4310.360184308319,5.263280101850625e-05,0.000210531204074025
14.36007589473349,4310.1767798042565,5.258900928242725e-05,0.000210356037129709
14.359464851908028,4309.993375300194,5.254400110923494e-05,0.00021017600443693976
14.358853809082566,4309.809970796132,5.249656006181602e-05,0.0002099862402472641
14.358242766257101,4309.626566292069,5.2441820391717276e-05,0.0002097672815668691
14.35763172343164,4309.443161788006,5.237613278759877e-05,0.00020950453115039507
14.357020680606178,4309.259757283944,5.229645615667726e-05,0.00020918582462670904
14.356409637780716,4309.076352779882,5.2198532969056154e-05,0.00020879413187622461
14.355798594955255,4308.892948275819,5.207993035050886e-05,0.00020831972140203543
14.35518755212979,4308.709543771756,5.1945514049488595e-05,0.00020778205619795438
14.354576509304328,4308.526139267694,5.179832515877862e-05,0.00020719330063511448
14.353965466478867,4308.342734763632,5.164505408250211e-05,0.00020658021633000845
14.353354423653405,4308.159330259569,5.1494824099008874e-05,0.0002059792963960355
14.352743380827944,4307.975925755507,5.135615026809204e-05,0.00020542460107236815
14.352132338002479,4307.792521251444,5.123998052377135e-05,0.0002049599220950854
14.351521295177017,4307.609116747381,5.1151788833056694e-05,0.00020460715533222678
14.350910252351555,4307.425712243319,5.109522450728799e-05,0.00020438089802915195
14.350299209526094,4307.242307739257,5.106724645368196e-05,0.00020426898581472783
14.349688166700632,4307.0589032351945,5.1064205360898694e-05,0.00020425682144359478
14.349077123875167,4306.875498731131,5.1077586169145055e-05,0.00020431034467658022
14.348466081049706,4306.692094227069,5.109644094440129e-05,0.00020438576377760517
14.347855038224244,4306.508689723007,5.111225462687427e-05,0.00020444901850749707
14.347243995398783,4306.325285218944,5.111590393821418e-05,0.0002044636157528567
14.346632952573321,4306.141880714882,5.1101306692854514e-05,0.00020440522677141806
14.34602190974786,4305.95847621082,5.106481357945535e-05,0.0002042592543178214
14.345410866922395,4305.7750717067565,5.100581637946002e-05,0.0002040232655178401
14.344799824096933,4305.591667202694,5.0926139748538506e-05,0.00020370455899415402
14.344188781271471,4305.408262698632,5.083125765370067e-05,0.00020332503061480268
14.34357773844601,4305.22485819457,5.072542762484309e-05,0.00020290171049937235
14.342966695620548,4305.041453690507,5.0609866099079055e-05,0.00020243946439631622
14.342355652795083,4304.858049186444,5.048578951352188e-05,0.00020194315805408753
14.341744609969622,4304.674644682382,5.035319786817158e-05,0.00020141279147268632
14.34113356714416,4304.4912401783195,5.021391581869809e-05,0.00020085566327479235
14.340522524318699,4304.307835674257,5.007037623932803e-05,0.00020028150495731212
14.339911481493237,4304.124431170195,4.992440378573136e-05,0.00019969761514292543
14.339300438667772,4303.941026666132,4.9780255987804645e-05,0.00019912102395121858
14.33868939584231,4303.757622162069,4.9637324626991235e-05,0.00019854929850796494
14.338078353016849,4303.574217658007,4.949439326617783e-05,0.00019797757306471133
14.337467310191387,4303.390813153945,4.9351461905364423e-05,0.0001974058476214577
14.336856267365926,4303.207408649882,4.9209746981664325e-05,0.0001968389879266573
14.33624522454046,4303.024004145819,4.907168136930414e-05,0.00019628672547721655
14.335634181715,4302.840599641757,4.894152259818044e-05,0.00019576609039272176
14.335023138889538,4302.6571951376945,4.882048710540653e-05,0.00019528194842162612
14.334412096064076,4302.473790633632,4.8709791328095726e-05,0.0001948391653123829
14.333801053238615,4302.29038612957,4.8607610610578055e-05,0.00019443044244231222
14.333190010413153,4302.106981625508,4.851029564151361e-05,0.00019404118256605445
14.332578967587688,4301.923577121444,4.8415413546675775e-05,0.0001936616541867031
14.331967924762226,4301.740172617382,4.831931501472463e-05,0.00019327726005889851
14.331356881936765,4301.55676811332,4.822139182710353e-05,0.00019288556730841412
14.330745839111303,4301.3733636092575,4.812346863948243e-05,0.00019249387455792973
14.330134796285842,4301.189959105195,4.802797832608794e-05,0.00019211191330435176
14.329523753460377,4301.006554601132,4.7937961979703326e-05,0.0001917518479188133
14.328912710634915,4300.82315009707,4.7855244255998547e-05,0.00019142097702399419
14.328301667809454,4300.639745593007,4.778225802920021e-05,0.00019112903211680084
14.327690624983992,4300.456341088945,4.7717786862195014e-05,0.00019087114744878006
14.32707958215853,4300.272936584883,4.7663655410652916e-05,0.00019065462164261166
14.326468539333066,4300.0895320808195,4.762351298591383e-05,0.00019049405194365533
14.325857496507604,4299.906127576757,4.760161711787433e-05,0.00019040646847149733
14.325246453682142,4299.722723072695,4.760404999210095e-05,0.0001904161999684038
14.324635410856681,4299.539318568633,4.7630203390037014e-05,0.00019052081356014805
14.32402436803122,4299.35591406457,4.7673995126116014e-05,0.00019069598050446406
14.323413325205754,4299.172509560507,4.7725693703431505e-05,0.00019090277481372602
14.322802282380293,4298.989105056445,4.777252653229377e-05,0.00019109010612917507
14.322191239554831,4298.805700552382,4.78005045858998e-05,0.0001912020183435992
14.32158019672937,4298.62229604832,4.7801721023013103e-05,0.00019120688409205241
14.320969153903908,4298.438891544258,4.777191831373711e-05,0.00019108767325494845
14.320358111078447,4298.2554870401955,4.77141375508551e-05,0.0001908565502034204
14.319747068252981,4298.072082536132,4.7634460919933587e-05,0.00019053784367973435
14.31913602542752,4297.88867803207,4.75401870436524e-05,0.0001901607481746096
14.318524982602058,4297.705273528008,4.744043920036134e-05,0.00018976175680144537
14.317913939776597,4297.521869023945,4.7343732449853546e-05,0.00018937492979941419
14.317302896951135,4297.338464519883,4.725493254058224e-05,0.00018901973016232897
14.31669185412567,4297.15506001582,4.717890522100064e-05,0.00018871562088400255
14.316080811300209,4296.9716555117575,4.71162587096654e-05,0.0001884650348386616
14.315469768474747,4296.788251007695,4.7062735476679956e-05,0.00018825094190671982
14.314858725649286,4296.604846503633,4.701346977359108e-05,0.00018805387909436432
14.314247682823824,4296.421441999571,4.6960554759162284e-05,0.00018784221903664914
14.313636639998359,4296.238037495507,4.68985164663837e-05,0.0001875940658655348
14.313025597172897,4296.054632991445,4.682370558391541e-05,0.00018729482233566163
14.312414554347436,4295.871228487383,4.673916320454067e-05,0.00018695665281816268
14.311803511521974,4295.68782398332,4.6649146858156055e-05,0.00018659658743262422
14.311192468696513,4295.504419479258,4.6557914074658136e-05,0.00018623165629863255
14.310581425871048,4295.321014975195,4.6469114165386825e-05,0.0001858764566615473
14.309970383045586,4295.137610471133,4.6386396441682047e-05,0.00018554558576672819
14.309359340220125,4294.95420596707,4.631280199632706e-05,0.00018525120798530825
14.308748297394663,4294.770801463008,4.625380479633174e-05,0.00018501521918532697
14.308137254569202,4294.587396958946,4.6213054153036005e-05,0.00018485221661214402
14.30752621174374,4294.403992454883,4.619359115922311e-05,0.00018477436463689245
14.306915168918275,4294.22058795082,4.619055006643985e-05,0.0001847622002657594
14.306304126092813,4294.037183446758,4.6199673344789644e-05,0.00018479869337915858
14.305693083267352,4293.8537789426955,4.621548702726261e-05,0.00018486194810905045
14.30508204044189,4293.670374438633,4.623434180251885e-05,0.0001849373672100754
14.304470997616429,4293.486969934571,4.625198014066178e-05,0.00018500792056264713
14.303859954790964,4293.303565430508,4.6265360948908144e-05,0.00018506144379563258
14.303248911965502,4293.120160926445,4.627083491591802e-05,0.00018508333966367208
14.30263786914004,4292.936756422383,4.626596916746479e-05,0.00018506387666985917
14.302026826314579,4292.753351918321,4.6248939047878514e-05,0.00018499575619151406
14.301415783489118,4292.569947414258,4.6216703464375916e-05,0.00018486681385750366
14.300804740663652,4292.386542910195,4.6169262416957004e-05,0.00018467704966782802
14.300193697838191,4292.203138406133,4.610661590562176e-05,0.00018442646362248704
14.29958265501273,4292.019733902071,4.603180502315347e-05,0.0001841272200926139
14.298971612187268,4291.836329398008,4.5950303736561997e-05,0.00018380121494624799
14.298360569361806,4291.652924893946,4.586758601285722e-05,0.00018347034405142887
14.297749526536341,4291.469520389883,4.579277513038892e-05,0.0001831711005215557
14.29713848371088,4291.28611588582,4.5730128619053685e-05,0.00018292051447621474
14.296527440885418,4291.102711381758,4.567903826029485e-05,0.0001827161530411794
14.295916398059957,4290.919306877696,4.563828761699911e-05,0.00018255315046799645
14.295305355234495,4290.7359023736335,4.5604227377826554e-05,0.00018241690951130622
14.294694312409034,4290.552497869571,4.5570167138654e-05,0.000182280668554616
14.294083269583568,4290.369093365508,4.5531849369584874e-05,0.0001821273974783395
14.293472226758107,4290.185688861446,4.54838001036093e-05,0.0001819352004144372
14.292861183932645,4290.002284357383,4.542358646650068e-05,0.0001816943458660027
14.292250141107184,4289.818879853321,4.5356682425268866e-05,0.00018142672970107546
14.291639098281722,4289.635475349259,4.528856194692375e-05,0.000181154247787695
14.291028055456257,4289.4520708451955,4.5225915435588514e-05,0.00018090366174235405
14.290417012630796,4289.268666341133,4.516935110981981e-05,0.00018067740443927923
14.289805969805334,4289.085261837071,4.511643609539101e-05,0.00018046574438156405
14.289194926979873,4288.901857333009,4.5058655332509e-05,0.000180234621330036
14.288583884154411,4288.718452828946,4.499114307272054e-05,0.00017996457229088215
14.287972841328946,4288.535048324883,4.4905992474789145e-05,0.00017962396989915658
14.287361798503484,4288.351643820821,4.4801378883044866e-05,0.00017920551553217946
14.286750755678023,4288.168239316758,4.467791051604435e-05,0.0001787116420641774
14.286139712852561,4287.984834812696,4.454106134079747e-05,0.0001781642453631899
14.2855286700271,4287.801430308634,4.439691354287076e-05,0.00017758765417148303
14.284917627201636,4287.618025804571,4.425823971195392e-05,0.0001770329588478157
14.284306584376173,4287.434621300508,4.413294668928345e-05,0.0001765317867571338
14.283695541550712,4287.251216796446,4.40252920047559e-05,0.0001761011680190236
14.28308449872525,4287.067812292384,4.39377085325979e-05,0.0001757508341303916
